合肥	昆明	2364
合肥	南宁	1725
合肥	拉萨	3977
合肥	杭州	445
合肥	南昌	462
合肥	广州	1410
合肥	福州	1009
合肥	海口	2212
合肥	长沙	746
合肥	大连	1830
合肥	深圳	1377
合肥	无锡	339
合肥	廊坊	920
合肥	厦门	1406
合肥	青岛	970
太原	北京	729
太原	上海	1505
太原	天津	866
太原	重庆	1428
太原	哈尔滨	1914
太原	长春	1668
太原	沈阳	1214
太原	呼和浩特	640
太原	石家庄	224
太原	乌鲁木齐	2597
太原	兰州	1355
太原	西宁	1285
太原	西安	679
太原	银川	714
太原	郑州	577
太原	济南	537
太原	太原	6
太原	合肥	1159
太原	武汉	1172
太原	南京	1204
太原	成都	1493
太原	贵阳	1923
太原	昆明	2593
太原	南宁	2454
太原	拉萨	3245
太原	杭州	1604
太原	南昌	1607
太原	广州	2182
太原	福州	2053
太原	海口	2976
太原	长沙	1791
太原	大连	1441
太原	深圳	2293
太原	无锡	1379
太原	廊坊	569
太原	厦门	2485
太原	青岛	930
武汉	北京	1224
武汉	上海	88
武汉	天津	1220
武汉	重庆	1099
武汉	哈尔滨	2548
武汉	长春	2302
武汉	沈阳	1938
武汉	呼和浩特	1742
武汉	石家庄	948
武汉	乌鲁木齐	3546
武汉	兰州	1654
武汉	西宁	1960
武汉	西安	935
武汉	银川	1862
武汉	郑州	585
武汉	济南	956
武汉	太原	1172
武汉	合肥	362
武汉	武汉	62
武汉	南京	71
武汉	成都	1229
武汉	贵阳	1306
武汉	昆明	1944
武汉	南宁	1631
武汉	拉萨	4256
武汉	杭州	772
武汉	南昌	337
武汉	广州	1022
武汉	福州	891
武汉	海口	2944
武汉	长沙	413
武汉	大连	2258
武汉	深圳	1171
武汉	无锡	701
武汉	廊坊	1282
武汉	厦门	1032
武汉	青岛	1349
